method,environment,attack,seed,round,eval_return_mean,eval_return_std
HATT,Spread,adaptive,456,70,-24.581306690456593,6.167188137137625
HATT,Spread,adaptive,456,75,-25.505960232174594,8.289669871374409
HATT,Spread,adaptive,456,80,-25.58258329385891,7.926005247462432
HATT,Spread,adaptive,456,85,-25.33496376693546,7.979587949209715
HATT,Spread,adaptive,456,90,-23.34482381036613,6.89778396147952
HATT,Spread,adaptive,456,95,-26.255249654365734,7.824604075365279
HATT,Spread,adaptive,456,100,-23.21857034976862,8.183645798294446
HATT,Spread,adaptive,456,105,-24.443208233711015,7.332047714897294
HATT,Spread,adaptive,456,110,-24.142867253537666,8.267477664150553
HATT,Spread,adaptive,456,115,-24.578694217767147,6.69374071858472
HATT,Spread,adaptive,456,120,-23.615797728660166,7.184637921469135
HATT,Spread,adaptive,456,125,-23.98527727014159,7.468096547479423
HATT,Spread,adaptive,456,130,-25.469510551068353,8.74269564447441
HATT,Spread,adaptive,456,135,-25.565047577106377,4.036649157431454
HATT,Spread,adaptive,456,140,-24.734216382718245,6.614475271692422
HATT,Spread,adaptive,456,145,-22.931719014968323,7.306290539485396
HATT,Spread,adaptive,456,150,-24.489445024225137,7.703833880030232
HATT,Spread,adaptive,456,155,-24.950079759165977,6.91539243421262
HATT,Spread,adaptive,456,160,-23.44122225262673,7.6357990205815724
HATT,Spread,adaptive,456,165,-25.182708831055628,6.144965632069982
HATT,Spread,adaptive,456,170,-24.81834530217865,6.73950658784139
HATT,Spread,adaptive,456,175,-24.73734027940842,7.828435053439174
HATT,Spread,adaptive,456,180,-23.207372197620124,7.012130201003471
HATT,Spread,adaptive,456,185,-23.820555815462303,7.735514966520284
HATT,Spread,adaptive,456,190,-25.350475050659234,6.821359299542226
HATT,Spread,adaptive,456,195,-23.86034294511166,7.331133947804033
HATT,Spread,adaptive,456,0,-23.362400895379288,7.104054574818884
HATT,Spread,adaptive,456,5,-23.982184154461,7.256167004965856
HATT,Spread,adaptive,456,10,-22.929260322595532,8.165196419001955
HATT,Spread,adaptive,456,15,-24.43054395052537,6.203714317964322
HATT,Spread,adaptive,456,20,-23.340468988815527,6.416951581185962
HATT,Spread,adaptive,456,25,-21.90409196300699,6.443444571295543
HATT,Spread,adaptive,456,30,-24.059149438236062,6.468636299537836
HATT,Spread,adaptive,456,35,-24.50303597737447,6.039298318639542
HATT,Spread,adaptive,456,40,-22.1927213782645,6.732117553986824
HATT,Spread,adaptive,456,45,-22.187087109380432,5.683639503576823
HATT,Spread,adaptive,456,50,-22.82708513818988,5.400047489660693
HATT,Spread,adaptive,456,55,-22.144255372927542,6.506315770523928
HATT,Spread,adaptive,456,60,-23.967747147017185,4.236368712045591
HATT,Spread,adaptive,456,65,-24.376376600625072,6.057948298671548
HATT,Spread,adaptive,456,70,-22.439883974306944,5.417420415765248
HATT,Spread,adaptive,456,75,-23.033838693672163,6.343193559896435
HATT,Spread,adaptive,456,80,-25.028940223752535,6.6279544367848136
HATT,Spread,adaptive,456,85,-24.01056361067875,5.346598454744625
HATT,Spread,adaptive,456,90,-23.524740124334517,5.622361870979582
HATT,Spread,adaptive,456,95,-22.07167153094725,6.358045169936675
HATT,Spread,adaptive,456,100,-22.961219354600825,6.5531971394800825
HATT,Spread,adaptive,456,105,-23.070911446766367,5.5286149716758075
HATT,Spread,adaptive,456,110,-22.911750001977065,5.732272027453494
HATT,Spread,adaptive,456,115,-21.423959639175845,6.121134232207573
HATT,Spread,adaptive,456,120,-21.726281929002063,5.009606371857733
HATT,Spread,adaptive,456,125,-22.440011835593296,6.94806833094775
HATT,Spread,adaptive,456,130,-22.864072188597646,5.783104833140696
HATT,Spread,adaptive,456,135,-23.141954480506453,6.2248312297946855
HATT,Spread,adaptive,456,140,-24.529944790345688,6.343087624812766
HATT,Spread,adaptive,456,145,-23.628485646143687,6.914659413069098
HATT,Spread,adaptive,456,150,-23.849684571924918,6.39541272093524
HATT,Spread,adaptive,456,155,-23.503960723735986,7.416179231973251
HATT,Spread,adaptive,456,160,-22.36782236458103,7.44973724746555
HATT,Spread,adaptive,456,165,-21.5706926558182,7.276874854127565
HATT,Spread,adaptive,456,170,-23.41477589861244,5.9667415585925365
HATT,Spread,adaptive,456,175,-24.517340658686216,7.677587317010471
HATT,Spread,adaptive,456,180,-23.104749159962658,6.112201903097615
HATT,Spread,adaptive,456,185,-21.660117486893473,6.1612775136078355
HATT,Spread,adaptive,456,190,-23.48105737494634,7.0682043914044685
HATT,Spread,adaptive,456,195,-22.711450510266506,7.204547476951553
HATT,Spread,adaptive,456,0,-23.30705720980614,8.533182076517884
HATT,Spread,adaptive,456,5,-24.383854253236738,6.115121598275079
HATT,Spread,adaptive,456,10,-24.35581392262496,6.094751597598187
HATT,Spread,adaptive,456,15,-21.89270442244257,6.781670129558466
HATT,Spread,adaptive,456,20,-23.149633142676567,6.042258714004447
HATT,Spread,adaptive,456,25,-23.498590243859418,6.365406668003749
HATT,Spread,adaptive,456,30,-22.27431170959941,6.029365173838401
HATT,Spread,adaptive,456,35,-22.231490842686306,4.280510850822685
HATT,Spread,adaptive,456,40,-22.79909872505803,4.729755707256385
HATT,Spread,adaptive,456,45,-24.52225592675125,5.939646277116968
HATT,Spread,adaptive,456,50,-24.677044542036334,6.110795431358323
HATT,Spread,adaptive,456,55,-22.604819009424517,6.271556306442456
HATT,Spread,adaptive,456,60,-23.049490765346803,6.216338878906361
HATT,Spread,adaptive,456,65,-21.897448655865702,6.305295213651923
HATT,Spread,adaptive,456,70,-22.864329674601148,5.7198113144375595
HATT,Spread,adaptive,456,75,-22.793959006795113,5.506861594791554
HATT,Spread,adaptive,456,80,-21.81438045139147,6.3256167735444215
HATT,Spread,adaptive,456,85,-21.403740149808478,6.886577011512013
HATT,Spread,adaptive,456,90,-23.19539901286292,5.166636278012658
HATT,Spread,adaptive,456,95,-22.678714250516926,5.570348958993969
HATT,Spread,adaptive,456,100,-21.676632716075922,5.858792589207715
HATT,Spread,adaptive,456,105,-22.427900171388455,4.38971404548617
HATT,Spread,adaptive,456,110,-21.470988542953076,5.659236641436951
HATT,Spread,adaptive,456,115,-21.250462388385827,6.614311258269098
HATT,Spread,adaptive,456,120,-23.26470149396173,5.67923779975447
HATT,Spread,adaptive,456,125,-23.48527375124535,6.653277472980613
HATT,Spread,adaptive,456,130,-24.398325088444555,7.845242981343019
HATT,Spread,adaptive,456,135,-24.003355010266233,6.000387415741738
HATT,Spread,adaptive,456,140,-26.06795879041947,6.983897451433096
HATT,Spread,adaptive,456,145,-25.208275087142663,5.724542328725381
HATT,Spread,adaptive,456,150,-23.40717980266451,7.648935206937357
HATT,Spread,adaptive,456,155,-24.574759543436425,6.550829638555458
HATT,Spread,adaptive,456,160,-23.131447078878434,8.792552382448742
HATT,Spread,adaptive,456,165,-24.921538915266304,6.752366474485552
HATT,Spread,adaptive,456,170,-25.80028368916813,6.516247310659753
HATT,Spread,adaptive,456,175,-23.30376081676645,7.705466462913224
HATT,Spread,adaptive,456,180,-24.689037117010436,7.282757712582992
HATT,Spread,adaptive,456,185,-24.50930679974495,7.232710610438854
HATT,Spread,adaptive,456,190,-22.545744966738475,6.530481939127831
HATT,Spread,adaptive,456,195,-22.475141802670375,6.383814281030184
HATT,Spread,adaptive,789,0,-26.074447674584054,10.196058195860386
HATT,Spread,adaptive,789,5,-27.34652525238247,10.254522273269384
HATT,Spread,adaptive,789,10,-25.814716995569018,9.087506426155018
HATT,Spread,adaptive,789,15,-27.464479471548593,10.756000859808005
HATT,Spread,adaptive,789,20,-25.209988794032704,10.47138994287015
HATT,Spread,adaptive,789,25,-23.696512341465414,8.62113837620439
HATT,Spread,adaptive,789,30,-26.843275736820043,9.220972923217541
HATT,Spread,adaptive,789,35,-25.86995827338249,9.708009216763015
HATT,Spread,adaptive,789,40,-24.615406950474405,8.134578016621877
HATT,Spread,adaptive,789,45,-25.25531282982279,9.928073119331605
HATT,Spread,adaptive,789,50,-24.35643155603566,9.008562900036864
HATT,Spread,adaptive,789,55,-23.07839305830148,8.931182060510295
HATT,Spread,adaptive,789,60,-25.32198060922283,9.598379739020732
HATT,Spread,adaptive,789,65,-24.040555393919828,10.206469409247108
HATT,Spread,adaptive,789,70,-26.45746985982325,8.489175406750746
HATT,Spread,adaptive,789,75,-25.282444353538327,9.965171393902931
HATT,Spread,adaptive,789,80,-26.502692689144197,9.434306024220675
HATT,Spread,adaptive,789,85,-25.675710533639982,10.023303227476775
HATT,Spread,adaptive,789,90,-25.661666303281322,8.475761023383132
HATT,Spread,adaptive,789,95,-24.66784889746795,11.378006238499806
HATT,Spread,adaptive,789,100,-24.46413347329983,9.7721916362617
HATT,Spread,adaptive,789,105,-24.9818409664009,8.990771276189264
HATT,Spread,adaptive,789,110,-26.432396012750434,10.435767874635294
HATT,Spread,adaptive,789,115,-27.581537966068787,9.960133003162728
HATT,Spread,adaptive,789,120,-24.91589848007506,10.390384829857554
HATT,Spread,adaptive,789,125,-26.381631205976174,8.624106018074103
HATT,Spread,adaptive,789,130,-24.99845808642239,10.37200412503226
HATT,Spread,adaptive,789,135,-24.544630971514977,8.58661120214133
HATT,Spread,adaptive,789,140,-26.78219139531211,7.435814908417305
HATT,Spread,adaptive,789,145,-23.675395821992062,10.249520609474798
HATT,Spread,adaptive,789,150,-25.423967467451284,10.043556571569836
HATT,Spread,adaptive,789,155,-23.139382040277905,9.935208743826355
HATT,Spread,adaptive,789,160,-25.458017917187938,8.323157618224114
HATT,Spread,adaptive,789,165,-24.652678282304237,10.441158925151116
HATT,Spread,adaptive,789,170,-25.055144436345127,8.384325809363839
HATT,Spread,adaptive,789,175,-25.40681981556407,9.94961373250387
HATT,Spread,adaptive,789,180,-24.647422562812512,8.712179502256081
HATT,Spread,adaptive,789,185,-26.546869453426893,10.336408361240359
HATT,Spread,adaptive,789,190,-25.254386757210902,7.937125470247155
HATT,Spread,adaptive,789,195,-26.730775598202605,8.550784329283921
HATT,Spread,adaptive,789,0,-25.691897274958432,12.016693257016017
HATT,Spread,adaptive,789,5,-26.346260790139077,11.51641135099648
HATT,Spread,adaptive,789,10,-24.74574725337651,9.406827684768599
HATT,Spread,adaptive,789,15,-26.175718464918493,12.51269132021454
HATT,Spread,adaptive,789,20,-24.789785259506314,9.733026182332367
HATT,Spread,adaptive,789,25,-25.444960748060687,9.157841175312125
HATT,Spread,adaptive,789,30,-26.01510331319954,11.101723654077652
HATT,Spread,adaptive,789,35,-24.989695425456794,10.117886145355257
HATT,Spread,adaptive,789,40,-24.629881034859206,9.929710079536697
HATT,Spread,adaptive,789,45,-24.402976043357253,11.473023625944807
HATT,Spread,adaptive,789,50,-24.89629447436898,11.016908674375031
HATT,Spread,adaptive,789,55,-24.78785758988909,9.871577201863031
HATT,Spread,adaptive,789,60,-25.12198832336164,11.819096378149624
HATT,Spread,adaptive,789,65,-24.133886487889683,10.265548044230705
HATT,Spread,adaptive,789,70,-25.503978646798096,8.830484360524292
HATT,Spread,adaptive,789,75,-24.13005094902224,10.503878827174658
HATT,Spread,adaptive,789,80,-24.38502248148847,8.09529937466083
HATT,Spread,adaptive,789,85,-24.182072522583468,6.599575030154869
HATT,Spread,adaptive,789,90,-22.871203944873958,10.910332677711104
HATT,Spread,adaptive,789,95,-25.308013856470147,9.146333727408388
HATT,Spread,adaptive,789,100,-24.014106683426334,8.57194682703062
HATT,Spread,adaptive,789,105,-25.20192192090213,9.168542705397305
HATT,Spread,adaptive,789,110,-25.63202638565672,6.968369932284001
HATT,Spread,adaptive,789,115,-25.574235171103716,7.685268212560921
HATT,Spread,adaptive,789,120,-22.387611464228435,8.822821808518604
HATT,Spread,adaptive,789,125,-23.485877313475562,7.2285938428581815
HATT,Spread,adaptive,789,130,-26.002778691040923,6.866667045320168
HATT,Spread,adaptive,789,135,-23.39465324833794,5.8134951504750765
HATT,Spread,adaptive,789,140,-23.545262433190082,6.082638544107265
HATT,Spread,adaptive,789,145,-24.289139176325556,5.970734933819388
HATT,Spread,adaptive,789,150,-24.81530330463987,7.74952233465294
HATT,Spread,adaptive,789,155,-24.31491884607409,7.7133583052917185
HATT,Spread,adaptive,789,160,-23.94031023789544,7.465135788565028
HATT,Spread,adaptive,789,165,-25.473302330021824,8.739810725616033
HATT,Spread,adaptive,789,170,-24.29015769694484,8.829774953945606
HATT,Spread,adaptive,789,175,-24.31503872240878,7.23446017569402
HATT,Spread,adaptive,789,180,-22.562305395586954,8.062467850714135
HATT,Spread,adaptive,789,185,-25.11803461850933,8.16012721749858
HATT,Spread,adaptive,789,190,-22.54907423120708,10.757254016612748
HATT,Spread,adaptive,789,195,-25.71375842289546,7.9440020737296795
HATT,Spread,adaptive,789,0,-26.614735137050797,10.307393664558314
HATT,Spread,adaptive,789,5,-25.565016744365092,9.200347802744641
HATT,Spread,adaptive,789,10,-26.32099333456951,8.661046288338968
HATT,Spread,adaptive,789,15,-27.204435478941235,9.296686476011025
HATT,Spread,adaptive,789,20,-25.908770702820135,7.747361394825649
HATT,Spread,adaptive,789,25,-25.121835602244587,11.048522417871181
HATT,Spread,adaptive,789,30,-26.489146259204297,11.426352479693481
HATT,Spread,adaptive,789,35,-27.999286756166164,9.82304698866458
HATT,Spread,adaptive,789,40,-24.80511472709578,9.729071934647884
HATT,Spread,adaptive,789,45,-24.960239245519812,9.629524708857867
HATT,Spread,adaptive,789,50,-24.961114648580658,11.18015024354061
HATT,Spread,adaptive,789,55,-24.263607901058087,9.00722550904914
HATT,Spread,adaptive,789,60,-25.964957328177878,10.859445323084122
HATT,Spread,adaptive,789,65,-24.401422423007272,8.52657491127073
HATT,Spread,adaptive,789,70,-22.635519179879452,9.53406737888406
HATT,Spread,adaptive,789,75,-24.012654678379526,9.276788101314466
HATT,Spread,adaptive,789,80,-23.22878192679092,9.648735432947955
HATT,Spread,adaptive,789,85,-24.810739761787495,9.128073187300535
HATT,Spread,adaptive,789,90,-24.19277915279503,9.705749044146565
HATT,Spread,adaptive,789,95,-25.127362175166134,10.261840065078564
HATT,Spread,adaptive,789,100,-26.038797370597273,10.713929328875176
HATT,Spread,adaptive,789,105,-26.87970467387807,8.986708359333264
HATT,Spread,adaptive,789,110,-25.00164286301915,8.478521576963361
HATT,Spread,adaptive,789,115,-23.241280921728613,8.882114910706674
HATT,Spread,adaptive,789,120,-25.256704166802287,9.293570687955793
HATT,Spread,adaptive,789,125,-23.836731684368676,8.818946079621528
HATT,Spread,adaptive,789,130,-23.163597056145576,9.203970651224234
HATT,Spread,adaptive,789,135,-25.10849648918982,9.6007475181977
HATT,Spread,adaptive,789,140,-25.49016715385232,11.06694229450783
HATT,Spread,adaptive,789,145,-24.514800141964127,8.364358519265553
HATT,Spread,adaptive,789,150,-26.16335802202071,10.426635765474142
HATT,Spread,adaptive,789,155,-23.64224580273474,11.330584404478353
HATT,Spread,adaptive,789,160,-24.546398770578367,10.268814946164241
HATT,Spread,adaptive,789,165,-25.81231718718351,9.174694693504282
HATT,Spread,adaptive,789,170,-24.637880663540972,10.403742866582652
HATT,Spread,adaptive,789,175,-26.32424256510506,7.989630507994532
HATT,Spread,adaptive,789,180,-26.098821312397018,9.41906293011544
HATT,Spread,adaptive,789,185,-24.31639721942816,9.600704822274757
HATT,Spread,adaptive,789,190,-22.614661600797252,10.509703059885062
HATT,Spread,adaptive,789,195,-23.87487952138764,9.199495176290752
HATT,Spread,adaptive,789,0,-26.01077988549012,9.977190134503106
HATT,Spread,adaptive,789,5,-24.84127950772112,10.535447153604702
HATT,Spread,adaptive,789,10,-24.889113268793967,9.047863130135037
HATT,Spread,adaptive,789,15,-25.31887440886525,9.440341514155687
HATT,Spread,adaptive,789,20,-24.553275873422017,8.970197418621202
HATT,Spread,adaptive,789,25,-25.204945454351126,10.282264970550523
HATT,Spread,adaptive,789,30,-24.823155841411843,9.500247547036908
HATT,Spread,adaptive,789,35,-23.308624350123104,9.422083392303822
HATT,Spread,adaptive,789,40,-24.80557938627053,7.628111592926057
HATT,Spread,adaptive,789,45,-25.827257404135327,9.501194663709535
HATT,Spread,adaptive,789,50,-25.606305610546542,9.357214688004968
HATT,Spread,adaptive,789,55,-26.175500379167197,11.129073911369224
HATT,Spread,adaptive,789,60,-24.11909235752748,11.485012753383499
HATT,Spread,adaptive,789,65,-23.999476022108404,7.938641853897139
HATT,Spread,adaptive,789,70,-23.032941330251752,8.232742568927442
HATT,Spread,adaptive,789,75,-21.182907857513822,7.603321605843216
HATT,Spread,adaptive,789,80,-23.95305774977289,7.010755860044771
HATT,Spread,adaptive,789,85,-24.214776946064077,4.736967388149324
HATT,Spread,adaptive,789,90,-23.084465910160336,9.272562320908058
HATT,Spread,adaptive,789,95,-25.3337942278562,8.170699489555114
HATT,Spread,adaptive,789,100,-24.24912197798158,8.84432153358442
HATT,Spread,adaptive,789,105,-24.962183112194424,9.28111869257354
HATT,Spread,adaptive,789,110,-24.776560199988882,9.411525567434873
HATT,Spread,adaptive,789,115,-24.158064993338932,8.77885683260362
HATT,Spread,adaptive,789,120,-24.936444817487548,11.014036475929311
HATT,Spread,adaptive,789,125,-23.41058718561122,11.16309074358066
HATT,Spread,adaptive,789,130,-26.685256680478847,11.337207461591033
HATT,Spread,adaptive,789,135,-26.52557706536473,9.041843749739714
HATT,Spread,adaptive,789,140,-23.941850348264428,11.329629969569048
HATT,Spread,adaptive,789,145,-24.841428399224107,10.014491945970164
HATT,Spread,adaptive,789,150,-26.28271072598617,10.334735136315313
HATT,Spread,adaptive,789,155,-27.292398826140897,11.158065442854024
HATT,Spread,adaptive,789,160,-24.98429639303892,9.60462390103889
HATT,Spread,adaptive,789,165,-24.330978475243047,12.751084065268035
HATT,Spread,adaptive,789,170,-25.71352184847198,11.04292067891155
HATT,Spread,adaptive,789,175,-27.763635991228057,12.778968509946582
HATT,Spread,adaptive,789,180,-28.692460170068216,10.789667723699814
HATT,Spread,adaptive,789,185,-28.8111048322655,9.800126534949953
HATT,Spread,adaptive,789,190,-26.890101800832007,12.643411017866194
HATT,Spread,adaptive,789,195,-27.241950934375375,9.68796834257069
HATT,Spread,adaptive,789,0,-25.881641949056878,9.718578830015272
HATT,Spread,adaptive,789,5,-24.95388162961903,9.72141250189292
HATT,Spread,adaptive,789,10,-26.943177121635152,11.182595110641433
HATT,Spread,adaptive,789,15,-26.70829847778221,10.64872773905291
HATT,Spread,adaptive,789,20,-27.19708135808036,11.6578519987768
HATT,Spread,adaptive,789,25,-26.678060631815033,9.593279345953322
HATT,Spread,adaptive,789,30,-24.24601739229837,8.785267573450271
HATT,Spread,adaptive,789,35,-25.18254031145481,9.070148421011107
HATT,Spread,adaptive,789,40,-26.263546628651863,9.805928838291905
HATT,Spread,adaptive,789,45,-28.04460240424374,9.932283040270873
HATT,Spread,adaptive,789,50,-26.928916284681446,10.826356089975668
HATT,Spread,adaptive,789,55,-27.312820152421544,9.909508109221756
HATT,Spread,adaptive,789,60,-25.682086686838325,10.193937847323982
HATT,Spread,adaptive,789,65,-27.30062867003457,10.226202611536086
HATT,Spread,adaptive,789,70,-26.497986699960755,10.266356664122094
HATT,Spread,adaptive,789,75,-26.913303029146864,7.902873838465073
HATT,Spread,adaptive,789,80,-25.591742802863983,8.960514269185156
HATT,Spread,adaptive,789,85,-25.085908488636974,9.735244438599903
HATT,Spread,adaptive,789,90,-24.776421489619874,9.838554769883013
HATT,Spread,adaptive,789,95,-23.681841411105726,8.243467092032532
HATT,Spread,adaptive,789,100,-26.06931862677164,9.334304909658847
HATT,Spread,adaptive,789,105,-27.28294325592703,10.020872643250945
HATT,Spread,adaptive,789,110,-28.365099205812328,8.464293872810533
HATT,Spread,adaptive,789,115,-27.4617778779447,9.498162065967566
HATT,Spread,adaptive,789,120,-26.65054435465679,7.297498841239671
HATT,Spread,adaptive,789,125,-24.618396513036753,8.37998379701365
HATT,Spread,adaptive,789,130,-29.332486415295854,10.12950417477556
HATT,Spread,adaptive,789,135,-24.959823945305722,8.9407756112544
HATT,Spread,adaptive,789,140,-24.04055293826084,8.965315044087466
HATT,Spread,adaptive,789,145,-26.62620418021541,8.666761488686328
HATT,Spread,adaptive,789,150,-25.95268661049888,8.97006166756425
HATT,Spread,adaptive,789,155,-27.03797116553764,10.278898441843268
HATT,Spread,adaptive,789,160,-27.582980291051854,8.462276080782535
HATT,Spread,adaptive,789,165,-26.24839730726211,10.238405313903165
HATT,Spread,adaptive,789,170,-27.395022742993255,8.450610027671248
HATT,Spread,adaptive,789,175,-27.309971852095153,12.153074809004432
HATT,Spread,adaptive,789,180,-25.755331271888718,13.290964870064244
HATT,Spread,adaptive,789,185,-28.82247501034609,7.64996746408424
HATT,Spread,adaptive,789,190,-27.969196037200582,11.354026741098224
HATT,Spread,adaptive,789,195,-29.854447078076667,10.65239042047814
HATT,Spread,none,1024,0,-24.52575540589402,8.798217897281159
HATT,Spread,none,1024,5,-25.160846057131117,7.3342121998184115
HATT,Spread,none,1024,10,-24.946642669394688,6.6828936030228245
HATT,Spread,none,1024,15,-21.640974451470612,6.619192975408974
HATT,Spread,none,1024,20,-22.35845184693817,6.582109099588739
HATT,Spread,none,1024,25,-22.493066960591847,6.05457187370418
HATT,Spread,none,1024,30,-21.19741530443732,6.774823478953948
HATT,Spread,none,1024,35,-21.79397134220954,6.1743905614328565
HATT,Spread,none,1024,40,-21.253577122421387,5.79550708789382
HATT,Spread,none,1024,45,-21.133125196629752,6.834100684399749
HATT,Spread,none,1024,50,-21.0230772586516,6.0842023654309525
HATT,Spread,none,1024,55,-20.756512114991104,6.011865153748579
HATT,Spread,none,1024,60,-20.675740818464458,6.316935325176277
HATT,Spread,none,1024,65,-20.08228573290474,6.4393446843296145
HATT,Spread,none,1024,70,-20.677041545800737,6.772351503703568
HATT,Spread,none,1024,75,-19.135378541589148,6.670152812860112
HATT,Spread,none,1024,80,-20.777690893107177,6.821931434073637
HATT,Spread,none,1024,85,-19.858610472796073,6.9115444361512886
HATT,Spread,none,1024,90,-20.55584358469968,6.925021480715597
HATT,Spread,none,1024,95,-20.206125057675195,6.857000048778523
HATT,Spread,none,1024,100,-21.596335851215095,6.530494062513206
HATT,Spread,none,1024,105,-20.001718361623674,7.1429075280064
HATT,Spread,none,1024,110,-19.523891084745678,7.3291244226737255
HATT,Spread,none,1024,115,-19.422518802555523,6.943721438278845
HATT,Spread,none,1024,120,-20.171079810178504,8.035280073978669
HATT,Spread,none,1024,125,-20.282405196137724,7.162217913848501
HATT,Spread,none,1024,130,-20.56995975924573,6.449374949693156
HATT,Spread,none,1024,135,-19.405133202888656,6.560045527856972
HATT,Spread,none,1024,140,-19.917291492156295,7.04091952801275
HATT,Spread,none,1024,145,-19.889966786043615,6.486831305777881
HATT,Spread,none,1024,150,-19.383212597541704,7.34450577416102
HATT,Spread,none,1024,155,-20.023767129375013,6.897143142891176
HATT,Spread,none,1024,160,-19.827189088219438,7.301875587770507
HATT,Spread,none,1024,165,-19.687468291096984,6.4548019966379595
HATT,Spread,none,1024,170,-19.912709416291058,7.1058424528269235
HATT,Spread,none,1024,175,-19.254291248943996,7.244145897138373
HATT,Spread,none,1024,180,-19.494956672674427,6.483925385659394
HATT,Spread,none,1024,185,-19.753874906823803,7.426581749994354
HATT,Spread,none,1024,190,-18.599861799713143,7.140882131176377
HATT,Spread,none,1024,195,-20.0028803960831,6.457901510045519
HATT,Spread,none,1024,0,-24.09475584102281,7.699060771047349
HATT,Spread,none,1024,5,-25.307607869402794,7.37940878547849
HATT,Spread,none,1024,10,-24.5268911917548,5.551833465975797
HATT,Spread,none,1024,15,-24.01344080956933,6.233921819922946
HATT,Spread,none,1024,20,-24.218496507324794,6.052432398994398
HATT,Spread,none,1024,25,-23.856663570067408,6.8906857140505355
HATT,Spread,none,1024,30,-21.187708796390126,6.084769798709755
HATT,Spread,none,1024,35,-23.531964399761012,4.111682162435211
HATT,Spread,none,1024,40,-23.208400306530944,3.7115432321838027
HATT,Spread,none,1024,45,-22.946557275198877,5.281920965952667
HATT,Spread,none,1024,50,-23.776985735836426,5.549980220284599
HATT,Spread,none,1024,55,-23.135765892360343,6.873968934356425
HATT,Spread,none,1024,60,-25.26140260993235,7.161407402247133
HATT,Spread,none,1024,65,-26.501903820877153,8.761852191529103
HATT,Spread,none,1024,70,-24.6404993147081,7.8938453796583365
HATT,Spread,none,1024,75,-26.131461799994515,7.963470168902546
HATT,Spread,none,1024,80,-25.275887851580723,7.625433414610333
HATT,Spread,none,1024,85,-25.802696416773443,5.63841947079216
HATT,Spread,none,1024,90,-25.061627954796165,8.533309491911568
HATT,Spread,none,1024,95,-23.679769706870538,7.3643927197561
HATT,Spread,none,1024,100,-23.53008411314793,7.123045842750453
HATT,Spread,none,1024,105,-21.929060733672856,7.161069034892478
HATT,Spread,none,1024,110,-22.19771933629717,6.1941939523123954
HATT,Spread,none,1024,115,-20.630236105995397,6.8962676268355985
HATT,Spread,none,1024,120,-21.249726235541733,5.48855424697384
HATT,Spread,none,1024,125,-20.978725148396578,6.164271409307495
HATT,Spread,none,1024,130,-20.492817177792148,6.1217299577595
HATT,Spread,none,1024,135,-18.626789955073342,6.550180983761771
HATT,Spread,none,1024,140,-19.296666347356254,5.4154821337420564
HATT,Spread,none,1024,145,-19.640858029383736,5.7962396391565605
HATT,Spread,none,1024,150,-20.853461532215054,6.7778074695505115
HATT,Spread,none,1024,155,-20.317711008789047,7.238260374683869
HATT,Spread,none,1024,160,-20.646642848303703,5.085166484382124
HATT,Spread,none,1024,165,-19.467142393390183,5.799046871354949
HATT,Spread,none,1024,170,-19.9306984024529,6.17554985726959
HATT,Spread,none,1024,175,-20.545502941815176,6.527067343439028
HATT,Spread,none,1024,180,-19.73552716327645,6.598034254148022
HATT,Spread,none,1024,185,-19.802943160836385,6.453928682290652
HATT,Spread,none,1024,190,-19.618659515645604,6.782836149811614
HATT,Spread,none,1024,195,-20.426187999181153,7.163459129094424
HATT,Spread,none,1024,0,-25.89894527135869,6.7127796315270825
HATT,Spread,none,1024,5,-24.506982735338003,7.944989796273556
HATT,Spread,none,1024,10,-22.660837991907737,8.042534818877215
HATT,Spread,none,1024,15,-22.748814505563264,6.308200331515402
HATT,Spread,none,1024,20,-22.3281818755043,6.046958429438234
HATT,Spread,none,1024,25,-23.78048601400598,6.217412620831068
HATT,Spread,none,1024,30,-21.94706409769552,6.604688741329177
HATT,Spread,none,1024,35,-21.795478225723816,5.781057244692544
HATT,Spread,none,1024,40,-21.974749743230095,6.473399691616574
HATT,Spread,none,1024,45,-21.861022215275213,5.520431943867356
HATT,Spread,none,1024,50,-22.724035983852424,5.333620271172139
HATT,Spread,none,1024,55,-22.409568184442016,7.302272011903786
HATT,Spread,none,1024,60,-21.84991102979117,5.675251991484392
HATT,Spread,none,1024,65,-22.389151792265043,4.937988131947257
HATT,Spread,none,1024,70,-21.2614259653849,5.943183325975927
HATT,Spread,none,1024,75,-20.236425769500098,6.338859546819532
HATT,Spread,none,1024,80,-19.387872207931043,6.415649636791793
HATT,Spread,none,1024,85,-20.86715116243381,7.526632217398758
HATT,Spread,none,1024,90,-21.071139612466048,6.605168505766618
HATT,Spread,none,1024,95,-20.367621229584877,6.746396776401421
HATT,Spread,none,1024,100,-20.47129861053163,6.089642412471056
HATT,Spread,none,1024,105,-20.084235277881895,6.041142267404614
HATT,Spread,none,1024,110,-19.848129184639387,6.129141243781388
HATT,Spread,none,1024,115,-19.56804721588583,6.476943979983335
HATT,Spread,none,1024,120,-20.12926322170877,6.061984034382818
HATT,Spread,none,1024,125,-19.05145916549601,6.316193098207913
HATT,Spread,none,1024,130,-19.70454030608477,6.744393459566426
HATT,Spread,none,1024,135,-19.51511719198647,6.358414133521194
HATT,Spread,none,1024,140,-19.91755054698494,7.302123975407545
HATT,Spread,none,1024,145,-19.571133989733912,6.132480173248956
