experiment,environment,env_label,aggregator,agg_label,attack,seed,n_clients,n_byzantine,byz_fraction,reward_mean,reward_std,eval_return_mean,eval_return_std,comm_cost,time_per_round,convergence_round,trust_tpr,trust_fpr,trust_mean_honest,trust_mean_byzantine
simple_adversary_v3_foolsgold_none_n6_b0_r200_s789,simple_adversary_v3,Adversary,foolsgold,FoolsGold,none,789,6,0,0.0,-0.6567350815626039,0.02065523120951632,-14.190534425702003,0.0830203676780034,0.5677337401342252,1.5523298621177672,40.0,,,,
simple_adversary_v3_foolsgold_normalized_n6_b3_r200_s1024,simple_adversary_v3,Adversary,foolsgold,FoolsGold,normalized,1024,6,3,0.5,-0.6662657915130982,0.021223100385135644,-15.483472895948639,0.11191634596775822,0.539061968735962,1.610922884941101,40.0,,,,
simple_adversary_v3_foolsgold_normalized_n6_b3_r200_s123,simple_adversary_v3,Adversary,foolsgold,FoolsGold,normalized,123,6,3,0.5,-0.6641420272660418,0.02001601485908127,-15.59327325860566,0.11755552754947686,0.5148097612898955,4.728193986415863,40.0,,,,
simple_adversary_v3_foolsgold_normalized_n6_b3_r200_s42,simple_adversary_v3,Adversary,foolsgold,FoolsGold,normalized,42,6,3,0.5,-0.6636765394335405,0.015077551231867933,-15.466274071391254,0.16666642541606277,0.5563262068993858,4.77691867351532,40.0,,,,
simple_adversary_v3_foolsgold_normalized_n6_b3_r200_s456,simple_adversary_v3,Adversary,foolsgold,FoolsGold,normalized,456,6,3,0.5,-0.6608033150321336,0.015913381421410702,-14.311600720406782,0.15195695967348513,0.47773457068329445,2.9359131932258604,40.0,,,,
simple_adversary_v3_foolsgold_normalized_n6_b3_r200_s789,simple_adversary_v3,Adversary,foolsgold,FoolsGold,normalized,789,6,3,0.5,-0.6643421173707014,0.02433811913987814,-14.8767803066497,0.26173637554443485,0.4827173219056104,1.5852736353874206,40.0,,,,
simple_adversary_v3_foolsgold_sign_flip_n6_b1_r200_s1024,simple_adversary_v3,Adversary,foolsgold,FoolsGold,sign_flip,1024,6,1,0.16666666666666666,-1.218165920516573,0.04754241497133397,-26.946263425053726,0.07999258452523535,1.4136709065165263,1.5618096947669984,0.0,,,,
simple_adversary_v3_foolsgold_sign_flip_n6_b1_r200_s123,simple_adversary_v3,Adversary,foolsgold,FoolsGold,sign_flip,123,6,1,0.16666666666666666,-1.1567942351873657,0.04744525743060072,-24.956386174817,0.06469345775528199,1.4651229433688973,4.707289147377014,0.0,,,,
simple_adversary_v3_foolsgold_sign_flip_n6_b1_r200_s42,simple_adversary_v3,Adversary,foolsgold,FoolsGold,sign_flip,42,6,1,0.16666666666666666,-1.1924663539627631,0.03867853123690447,-27.795995810860234,0.11178702013744087,1.5317750772177146,4.746653163433075,0.0,,,,
simple_adversary_v3_foolsgold_sign_flip_n6_b1_r200_s456,simple_adversary_v3,Adversary,foolsgold,FoolsGold,sign_flip,456,6,1,0.16666666666666666,-1.0864939892968464,0.05252675804637699,-22.90632439352697,0.08291218399272882,1.4356551843789358,2.918999993801117,40.0,,,,
simple_adversary_v3_foolsgold_sign_flip_n6_b1_r200_s789,simple_adversary_v3,Adversary,foolsgold,FoolsGold,sign_flip,789,6,1,0.16666666666666666,-1.238694563854214,0.06596188505084372,-29.41136845885254,0.15870369711465826,1.4541277786296316,1.5678857684135437,0.0,,,,
simple_adversary_v3_foolsgold_sign_flip_n6_b3_r200_s1024,simple_adversary_v3,Adversary,foolsgold,FoolsGold,sign_flip,1024,6,3,0.5,-1.3056608977991981,0.050330688231379414,-45.09581991112795,1.7364913372686526,1.013057928639765,1.5478283405303954,0.0,,,,
simple_adversary_v3_foolsgold_sign_flip_n6_b3_r200_s123,simple_adversary_v3,Adversary,foolsgold,FoolsGold,sign_flip,123,6,3,0.5,-1.2485519360395956,0.04514822943248683,-25.46543210895458,0.5298265639136176,1.1496155327922715,4.724326515197754,0.0,,,,
simple_adversary_v3_foolsgold_sign_flip_n6_b3_r200_s42,simple_adversary_v3,Adversary,foolsgold,FoolsGold,sign_flip,42,6,3,0.5,-1.2678389768974818,0.04440646444340549,-30.25180456211345,0.9300688276869699,2.1761061855940484,4.7652510643005375,0.0,,,,
simple_adversary_v3_foolsgold_sign_flip_n6_b3_r200_s456,simple_adversary_v3,Adversary,foolsgold,FoolsGold,sign_flip,456,6,3,0.5,-1.1048789928602865,0.04952335100051825,-25.374099407444742,0.914048440421198,1.2980824320610596,2.9342345237731933,0.0,,,,
simple_adversary_v3_foolsgold_sign_flip_n6_b3_r200_s789,simple_adversary_v3,Adversary,foolsgold,FoolsGold,sign_flip,789,6,3,0.5,-1.078568360806172,0.048714623431023195,-21.38593814287414,0.2846712612426892,1.4084086451521725,1.568231999874115,40.0,,,,
simple_adversary_v3_geometric_median_adaptive_strategic_n6_b3_r200_s1024,simple_adversary_v3,Adversary,geometric_median,GeoMedian,adaptive_strategic,1024,6,3,0.5,-1.0226286930342328,0.04670290490987102,-27.144316148893125,0.08329560536323115,1.4271258910647275,1.585540235042572,0.0,,,,
simple_adversary_v3_geometric_median_adaptive_strategic_n6_b3_r200_s123,simple_adversary_v3,Adversary,geometric_median,GeoMedian,adaptive_strategic,123,6,3,0.5,-0.8493072592158375,0.02379353054845774,-20.871014579649582,0.2782488651600609,1.036948360676258,4.6669218897819515,5.0,,,,
simple_adversary_v3_geometric_median_adaptive_strategic_n6_b3_r200_s42,simple_adversary_v3,Adversary,geometric_median,GeoMedian,adaptive_strategic,42,6,3,0.5,-0.9172476555221356,0.034349294135543454,-22.214365331269942,0.5906764567988595,0.9740546728260927,4.772279441356659,10.0,,,,
simple_adversary_v3_geometric_median_adaptive_strategic_n6_b3_r200_s456,simple_adversary_v3,Adversary,geometric_median,GeoMedian,adaptive_strategic,456,6,3,0.5,-0.9317557922524564,0.032309623274483716,-19.763995074529053,0.38241200439257766,1.1844662105622874,2.683893084526062,10.0,,,,
simple_adversary_v3_geometric_median_adaptive_strategic_n6_b3_r200_s789,simple_adversary_v3,Adversary,geometric_median,GeoMedian,adaptive_strategic,789,6,3,0.5,-0.982643683785256,0.03893903860357155,-25.471387762384023,0.6407966113306317,1.3308505153432988,1.5816443324089051,0.0,,,,
simple_adversary_v3_geometric_median_none_n6_b0_r200_s1024,simple_adversary_v3,Adversary,geometric_median,GeoMedian,none,1024,6,0,0.0,-0.6624975349552116,0.01919925167502177,-14.897574160187983,0.07947478591549331,0.6025796952406396,1.552749478816986,40.0,,,,
simple_adversary_v3_geometric_median_none_n6_b0_r200_s123,simple_adversary_v3,Adversary,geometric_median,GeoMedian,none,123,6,0,0.0,-0.6654802027910102,0.01945166185331599,-15.463921643390558,0.1606084464353465,0.6314236401051707,4.672947835922241,40.0,,,,
simple_adversary_v3_geometric_median_none_n6_b0_r200_s42,simple_adversary_v3,Adversary,geometric_median,GeoMedian,none,42,6,0,0.0,-0.6590058267819772,0.015042398538355374,-14.681879513496453,0.17805067751795942,0.6329040979284615,4.729946589469909,40.0,,,,
simple_adversary_v3_geometric_median_none_n6_b0_r200_s456,simple_adversary_v3,Adversary,geometric_median,GeoMedian,none,456,6,0,0.0,-0.6657512865978877,0.023784637513518746,-16.089920846094564,0.053055972038223036,0.6384045565305803,2.663383650779724,35.0,,,,
simple_adversary_v3_geometric_median_none_n6_b0_r200_s789,simple_adversary_v3,Adversary,geometric_median,GeoMedian,none,789,6,0,0.0,-0.6647007250563932,0.01837755317482946,-15.409177221064283,0.06001285754283106,0.6413381977047581,1.6111444234848022,60.0,,,,
simple_adversary_v3_geometric_median_normalized_n6_b3_r200_s1024,simple_adversary_v3,Adversary,geometric_median,GeoMedian,normalized,1024,6,3,0.5,-1.162690007510612,0.05027059179440291,-24.73631578041389,0.05574083975955657,1.3100948428407584,1.6079937934875488,0.0,,,,
simple_adversary_v3_geometric_median_normalized_n6_b3_r200_s123,simple_adversary_v3,Adversary,geometric_median,GeoMedian,normalized,123,6,3,0.5,-1.1743743565632667,0.0455122703233108,-23.2254386577004,0.15094818964820575,1.4665957818703559,4.688490355014801,0.0,,,,
simple_adversary_v3_geometric_median_normalized_n6_b3_r200_s42,simple_adversary_v3,Adversary,geometric_median,GeoMedian,normalized,42,6,3,0.5,-1.1419669979477973,0.05525533556456717,-24.3110923092151,0.14433201822033462,1.4855947119021031,4.756484723091125,0.0,,,,
simple_adversary_v3_geometric_median_normalized_n6_b3_r200_s456,simple_adversary_v3,Adversary,geometric_median,GeoMedian,normalized,456,6,3,0.5,-1.1028464822842412,0.045964888959736154,-22.79184119454747,0.05663107807119005,1.4897254972048697,2.7152557253837584,40.0,,,,
simple_adversary_v3_geometric_median_normalized_n6_b3_r200_s789,simple_adversary_v3,Adversary,geometric_median,GeoMedian,normalized,789,6,3,0.5,-1.133940375273646,0.05657169164865845,-23.12272331522423,0.07757182421343628,1.4320805196167916,1.6014221906661987,40.0,,,,
simple_adversary_v3_geometric_median_sign_flip_n6_b1_r200_s1024,simple_adversary_v3,Adversary,geometric_median,GeoMedian,sign_flip,1024,6,1,0.16666666666666666,-0.6717474508054129,0.01999396017195062,-14.897933104100602,0.2640690502722565,0.6667563007253703,1.5846635103225708,40.0,,,,
simple_adversary_v3_geometric_median_sign_flip_n6_b1_r200_s123,simple_adversary_v3,Adversary,geometric_median,GeoMedian,sign_flip,123,6,1,0.16666666666666666,-0.6637596160467479,0.015890273029417458,-15.976929883449866,0.11485114925474799,0.6960288095112126,4.662799727916718,40.0,,,,
simple_adversary_v3_geometric_median_sign_flip_n6_b1_r200_s42,simple_adversary_v3,Adversary,geometric_median,GeoMedian,sign_flip,42,6,1,0.16666666666666666,-0.6733716693452247,0.019795376719138304,-15.757519566361841,0.19633504161296705,0.700675023130094,4.7396755576133724,110.0,,,,
simple_adversary_v3_geometric_median_sign_flip_n6_b1_r200_s456,simple_adversary_v3,Adversary,geometric_median,GeoMedian,sign_flip,456,6,1,0.16666666666666666,-0.6656331640021846,0.024547675079234357,-14.294504528219473,0.12366552131883032,0.669079494503512,2.6900816679000856,90.0,,,,
simple_adversary_v3_geometric_median_sign_flip_n6_b1_r200_s789,simple_adversary_v3,Adversary,geometric_median,GeoMedian,sign_flip,789,6,1,0.16666666666666666,-0.6632342731869681,0.022542876942227487,-14.28333128913155,0.1918599813065601,0.6505994760794003,1.6203245043754577,95.0,,,,
simple_adversary_v3_geometric_median_sign_flip_n6_b3_r200_s1024,simple_adversary_v3,Adversary,geometric_median,GeoMedian,sign_flip,1024,6,3,0.5,-1.241373574236794,0.053798391467556154,-31.984929208534027,1.9090961165787539,1.4055927999941575,1.5544426441192627,0.0,,,,
simple_adversary_v3_geometric_median_sign_flip_n6_b3_r200_s123,simple_adversary_v3,Adversary,geometric_median,GeoMedian,sign_flip,123,6,3,0.5,-1.1985731026570448,0.032987956045270765,-30.024860584805552,0.6323218712050244,1.3563809530642963,4.7146383166313175,0.0,,,,
simple_adversary_v3_geometric_median_sign_flip_n6_b3_r200_s42,simple_adversary_v3,Adversary,geometric_median,GeoMedian,sign_flip,42,6,3,0.5,-1.1795484700438177,0.029292686145319005,-27.44467055677717,1.0991228642290325,1.269297590897137,4.754010796546936,0.0,,,,
simple_adversary_v3_geometric_median_sign_flip_n6_b3_r200_s456,simple_adversary_v3,Adversary,geometric_median,GeoMedian,sign_flip,456,6,3,0.5,-1.0972224937731025,0.040106410464181584,-23.711797219033052,0.7126128165583137,1.589374501737779,2.7269402742385864,0.0,,,,
simple_adversary_v3_geometric_median_sign_flip_n6_b3_r200_s789,simple_adversary_v3,Adversary,geometric_median,GeoMedian,sign_flip,789,6,3,0.5,-1.2271679573273175,0.05566813245437815,-30.82091568627095,0.6656171783151182,1.1846320648082151,1.602495586872101,0.0,,,,
simple_adversary_v3_krum_adaptive_strategic_n6_b3_r200_s1024,simple_adversary_v3,Adversary,krum,Krum,adaptive_strategic,1024,6,3,0.5,-1.2140300848779524,0.04968282397227749,-31.485494055303583,1.0802716875214748,0.4814497801292726,1.576217567920685,0.0,,,,
simple_adversary_v3_krum_adaptive_strategic_n6_b3_r200_s123,simple_adversary_v3,Adversary,krum,Krum,adaptive_strategic,123,6,3,0.5,-0.9220431318693378,0.04092516253607681,-19.395051888966513,0.2559961019607755,1.606497895377527,4.673584139347076,20.0,,,,
simple_adversary_v3_krum_adaptive_strategic_n6_b3_r200_s16384,simple_adversary_v3,Adversary,krum,Krum,adaptive_strategic,16384,6,3,0.5,-0.9740393627595125,0.04392200998227769,-21.044718274942106,0.06013063251200215,1.3530327905567818,1.6047092437744142,40.0,,,,
simple_adversary_v3_krum_adaptive_strategic_n6_b3_r200_s2024,simple_adversary_v3,Adversary,krum,Krum,adaptive_strategic,2024,6,3,0.5,-0.9986143971636962,0.03075668665152303,-19.498673000515446,0.20233944132037576,1.379904796865897,1.5665774464607238,40.0,,,,
simple_adversary_v3_krum_adaptive_strategic_n6_b3_r200_s32768,simple_adversary_v3,Adversary,krum,Krum,adaptive_strategic,32768,6,3,0.5,-1.0594835555832514,0.049275216369782826,-27.922327133057752,1.3682632088592983,0.4961706788168353,1.6061423063278197,0.0,,,,
simple_adversary_v3_krum_adaptive_strategic_n6_b3_r200_s4096,simple_adversary_v3,Adversary,krum,Krum,adaptive_strategic,4096,6,3,0.5,-0.9172588402034801,0.04841848617611194,-19.42106230730998,0.2176203989221752,1.53302685247488,1.6084852933883667,20.0,,,,
simple_adversary_v3_krum_adaptive_strategic_n6_b3_r200_s42,simple_adversary_v3,Adversary,krum,Krum,adaptive_strategic,42,6,3,0.5,-0.8467342487113481,0.03043213071404414,-17.139231169126486,0.27369772448886404,1.1635299182230276,4.7363507628440855,95.0,,,,
simple_adversary_v3_krum_adaptive_strategic_n6_b3_r200_s456,simple_adversary_v3,Adversary,krum,Krum,adaptive_strategic,456,6,3,0.5,-0.9204955168076449,0.03640379969184566,-22.158448469481634,0.24619154883033226,1.0858611518866024,2.721876120567322,5.0,,,,
simple_adversary_v3_krum_adaptive_strategic_n6_b3_r200_s789,simple_adversary_v3,Adversary,krum,Krum,adaptive_strategic,789,6,3,0.5,-1.0334286601775315,0.047402107067743025,-25.886935027404093,0.2873211844930514,0.7182718833321101,1.556696593761444,0.0,,,,
simple_adversary_v3_krum_adaptive_strategic_n6_b3_r200_s8192,simple_adversary_v3,Adversary,krum,Krum,adaptive_strategic,8192,6,3,0.5,-1.0798110316298273,0.0394681219314592,-34.7689531363108,0.7091037299374714,0.669114674788274,1.5779523849487305,0.0,,,,
simple_adversary_v3_krum_none_n6_b0_r200_s1024,simple_adversary_v3,Adversary,krum,Krum,none,1024,6,0,0.0,-0.6737322387144073,0.02079594623695821,-12.86406841434193,0.3782139370250779,0.7192872114011984,1.5500766515731812,170.0,,,,
simple_adversary_v3_krum_none_n6_b0_r200_s123,simple_adversary_v3,Adversary,krum,Krum,none,123,6,0,0.0,-0.6826033592882925,0.023092019986204887,-15.871251786553039,0.3256822283367931,0.6778533448255286,4.6654351353645325,65.0,,,,
simple_adversary_v3_krum_none_n6_b0_r200_s16384,simple_adversary_v3,Adversary,krum,Krum,none,16384,6,0,0.0,-0.6862656931626514,0.018632862198126186,-15.636139662518167,0.29466037472911155,0.740991639899704,1.581043040752411,40.0,,,,
simple_adversary_v3_krum_none_n6_b0_r200_s2024,simple_adversary_v3,Adversary,krum,Krum,none,2024,6,0,0.0,-0.6765356671035833,0.02055051195186736,-14.330345368383014,0.14857781931703942,0.6850806171021917,1.5768263936042786,60.0,,,,
simple_adversary_v3_krum_none_n6_b0_r200_s32768,simple_adversary_v3,Adversary,krum,Krum,none,32768,6,0,0.0,-0.6777382408398288,0.022460107596483887,-14.904895223144218,0.1626122794628448,0.7716451585298076,1.567121982574463,150.0,,,,
simple_adversary_v3_krum_none_n6_b0_r200_s4096,simple_adversary_v3,Adversary,krum,Krum,none,4096,6,0,0.0,-0.6728400850047229,0.017560177142463045,-15.879971171755322,0.08546380857009307,0.6951361688268525,1.5535200476646422,65.0,,,,
simple_adversary_v3_krum_none_n6_b0_r200_s42,simple_adversary_v3,Adversary,krum,Krum,none,42,6,0,0.0,-0.6662810143724414,0.021114077262392086,-17.41985559175155,0.22320563860379336,0.7946484081546603,4.739782273769379,60.0,,,,
simple_adversary_v3_krum_none_n6_b0_r200_s456,simple_adversary_v3,Adversary,krum,Krum,none,456,6,0,0.0,-0.673948970559359,0.02180441595102757,-15.244590250622656,0.26676085935378385,0.7115140800442815,2.6655896067619325,55.0,,,,
simple_adversary_v3_krum_none_n6_b0_r200_s789,simple_adversary_v3,Adversary,krum,Krum,none,789,6,0,0.0,-0.6751529672376902,0.020567925692984435,-13.309468601683498,0.08845312217797262,0.6657261873436878,1.5562286972999573,40.0,,,,
simple_adversary_v3_krum_none_n6_b0_r200_s8192,simple_adversary_v3,Adversary,krum,Krum,none,8192,6,0,0.0,-0.6701857769636901,0.026391798518671048,-16.449978494412996,0.18184422368003877,0.7060256609545024,1.6141555547714233,40.0,,,,
simple_adversary_v3_krum_normalized_n6_b3_r200_s1024,simple_adversary_v3,Adversary,krum,Krum,normalized,1024,6,3,0.5,-1.2082316898068535,0.04704756318981207,-27.40594983009698,0.1613917764744973,1.415236970885357,1.6046205282211303,0.0,,,,
simple_adversary_v3_krum_normalized_n6_b3_r200_s123,simple_adversary_v3,Adversary,krum,Krum,normalized,123,6,3,0.5,-1.202115531237884,0.05214825632313468,-23.556545522093426,0.06100846404101705,1.5095366866337936,4.6741789937019345,0.0,,,,
simple_adversary_v3_krum_normalized_n6_b3_r200_s16384,simple_adversary_v3,Adversary,krum,Krum,normalized,16384,6,3,0.5,-1.1673212341705113,0.04379916455912807,-25.311946311218755,0.08808070889156755,1.482422732084442,1.6038817882537841,40.0,,,,
simple_adversary_v3_krum_normalized_n6_b3_r200_s2024,simple_adversary_v3,Adversary,krum,Krum,normalized,2024,6,3,0.5,-1.1656986493275707,0.03808024003619509,-23.677830086278746,0.10138677384936534,1.5014629671819884,1.5892424702644348,0.0,,,,
simple_adversary_v3_krum_normalized_n6_b3_r200_s32768,simple_adversary_v3,Adversary,krum,Krum,normalized,32768,6,3,0.5,-1.2089285516137447,0.03999603515967506,-24.225206119354983,0.05939731551181008,1.4585926843255355,1.5779709219932556,0.0,,,,
simple_adversary_v3_krum_normalized_n6_b3_r200_s4096,simple_adversary_v3,Adversary,krum,Krum,normalized,4096,6,3,0.5,-1.1417437495781348,0.046981384517121604,-23.29300600763152,0.12880418492138446,1.4831718351404635,1.560890293121338,40.0,,,,
